Year,구분,A. 시도,B. 시군구,Value
2021,주택-전세,3.인천광역시,계양구,106.123
2003,주택-전세,3.인천광역시,남동구,59.293
2004,주택-전세,3.인천광역시,남동구,55.432
2005,주택-전세,3.인천광역시,남동구,52.438
2006,주택-전세,3.인천광역시,남동구,55.162
2007,주택-전세,3.인천광역시,남동구,58.225
2008,주택-전세,3.인천광역시,남동구,67.094
2009,주택-전세,3.인천광역시,남동구,67.525
2010,주택-전세,3.인천광역시,남동구,70.392
2011,주택-전세,3.인천광역시,남동구,75.332
2012,주택-전세,3.인천광역시,남동구,76.814
2013,주택-전세,3.인천광역시,남동구,80.873
2014,주택-전세,3.인천광역시,남동구,83.786
2015,주택-전세,3.인천광역시,남동구,87.894
2016,주택-전세,3.인천광역시,남동구,89.618
2017,주택-전세,3.인천광역시,남동구,90.565
2018,주택-전세,3.인천광역시,남동구,90.059
2019,주택-전세,3.인천광역시,남동구,89.229
2020,주택-전세,3.인천광역시,남동구,93.886
2021,주택-전세,3.인천광역시,남동구,103.662
2003,주택-전세,3.인천광역시,동구,83.383
2004,주택-전세,3.인천광역시,동구,71.663
2005,주택-전세,3.인천광역시,동구,71.981
2006,주택-전세,3.인천광역시,동구,73.492
2007,주택-전세,3.인천광역시,동구,78.287
2008,주택-전세,3.인천광역시,동구,82.509
2009,주택-전세,3.인천광역시,동구,82.184
2010,주택-전세,3.인천광역시,동구,83.657
2011,주택-전세,3.인천광역시,동구,84.649
2012,주택-전세,3.인천광역시,동구,85.413
2013,주택-전세,3.인천광역시,동구,87.497
2014,주택-전세,3.인천광역시,동구,91.953
2015,주택-전세,3.인천광역시,동구,95.47
2016,주택-전세,3.인천광역시,동구,96.62
2017,주택-전세,3.인천광역시,동구,97.527
2018,주택-전세,3.인천광역시,동구,97.032
2019,주택-전세,3.인천광역시,동구,96.575
2020,주택-전세,3.인천광역시,동구,97.932
2021,주택-전세,3.인천광역시,동구,102.367
2003,주택-전세,3.인천광역시,미추홀구,63.507
2004,주택-전세,3.인천광역시,미추홀구,59.294
2005,주택-전세,3.인천광역시,미추홀구,58.94
2006,주택-전세,3.인천광역시,미추홀구,60.985
2007,주택-전세,3.인천광역시,미추홀구,66.904
2008,주택-전세,3.인천광역시,미추홀구,75.147
2009,주택-전세,3.인천광역시,미추홀구,75.875
2010,주택-전세,3.인천광역시,미추홀구,79.393
2011,주택-전세,3.인천광역시,미추홀구,83.031
2012,주택-전세,3.인천광역시,미추홀구,83.315
2013,주택-전세,3.인천광역시,미추홀구,86.046
2014,주택-전세,3.인천광역시,미추홀구,87.868
2015,주택-전세,3.인천광역시,미추홀구,91.46
2016,주택-전세,3.인천광역시,미추홀구,92.896
2017,주택-전세,3.인천광역시,미추홀구,94.243
2018,주택-전세,3.인천광역시,미추홀구,94.298
2019,주택-전세,3.인천광역시,미추홀구,93.537
2020,주택-전세,3.인천광역시,미추홀구,97.701
2021,주택-전세,3.인천광역시,미추홀구,105.184
2003,주택-전세,3.인천광역시,부평구,52.269
2004,주택-전세,3.인천광역시,부평구,45.332
2005,주택-전세,3.인천광역시,부평구,45.792
2006,주택-전세,3.인천광역시,부평구,50.678
2007,주택-전세,3.인천광역시,부평구,53.994
2008,주택-전세,3.인천광역시,부평구,60.015
2009,주택-전세,3.인천광역시,부평구,62.578
2010,주택-전세,3.인천광역시,부평구,65.374
2011,주택-전세,3.인천광역시,부평구,68.114
2012,주택-전세,3.인천광역시,부평구,67.989
2013,주택-전세,3.인천광역시,부평구,72.965
2014,주택-전세,3.인천광역시,부평구,79.05
2015,주택-전세,3.인천광역시,부평구,84.596
2016,주택-전세,3.인천광역시,부평구,87.774
2017,주택-전세,3.인천광역시,부평구,89.904
2018,주택-전세,3.인천광역시,부평구,88.444
2019,주택-전세,3.인천광역시,부평구,89.029
2020,주택-전세,3.인천광역시,부평구,94.566
2021,주택-전세,3.인천광역시,부평구,103.766
2003,주택-전세,3.인천광역시,서구,49.226
2004,주택-전세,3.인천광역시,서구,43.252
2005,주택-전세,3.인천광역시,서구,45.488
2006,주택-전세,3.인천광역시,서구,51.011
2007,주택-전세,3.인천광역시,서구,53.456
2008,주택-전세,3.인천광역시,서구,63.925
2009,주택-전세,3.인천광역시,서구,64.045
2010,주택-전세,3.인천광역시,서구,66.55
2011,주택-전세,3.인천광역시,서구,70.444
2012,주택-전세,3.인천광역시,서구,70.716
2013,주택-전세,3.인천광역시,서구,76.171
2014,주택-전세,3.인천광역시,서구,79.006
2015,주택-전세,3.인천광역시,서구,83.628
2016,주택-전세,3.인천광역시,서구,85.468
2017,주택-전세,3.인천광역시,서구,86.482
2018,주택-전세,3.인천광역시,서구,85.615
2019,주택-전세,3.인천광역시,서구,85.996
2020,주택-전세,3.인천광역시,서구,92.433
2021,주택-전세,3.인천광역시,서구,102.952
2003,주택-전세,3.인천광역시,연수구,46.941
2004,주택-전세,3.인천광역시,연수구,46.01
2005,주택-전세,3.인천광역시,연수구,44.979
2006,주택-전세,3.인천광역시,연수구,50.523
2007,주택-전세,3.인천광역시,연수구,50.547
2008,주택-전세,3.인천광역시,연수구,50.457
2009,주택-전세,3.인천광역시,연수구,51.95
2010,주택-전세,3.인천광역시,연수구,57.904
2011,주택-전세,3.인천광역시,연수구,58.938
2012,주택-전세,3.인천광역시,연수구,61.99
2013,주택-전세,3.인천광역시,연수구,68.318
2014,주택-전세,3.인천광역시,연수구,73.257
2015,주택-전세,3.인천광역시,연수구,80.577
2016,주택-전세,3.인천광역시,연수구,82.326
2017,주택-전세,3.인천광역시,연수구,83.105
2018,주택-전세,3.인천광역시,연수구,80.681
2019,주택-전세,3.인천광역시,연수구,77.871
2020,주택-전세,3.인천광역시,연수구,90.628
2021,주택-전세,3.인천광역시,연수구,111.077
2003,주택-전세,3.인천광역시,중구,61.25
2004,주택-전세,3.인천광역시,중구,60.316
2005,주택-전세,3.인천광역시,중구,59.771
2006,주택-전세,3.인천광역시,중구,61.353
2007,주택-전세,3.인천광역시,중구,69.578
2008,주택-전세,3.인천광역시,중구,74.108
2009,주택-전세,3.인천광역시,중구,79.785
2010,주택-전세,3.인천광역시,중구,80.442
2011,주택-전세,3.인천광역시,중구,84.562
2012,주택-전세,3.인천광역시,중구,82.301
2013,주택-전세,3.인천광역시,중구,85.466
2014,주택-전세,3.인천광역시,중구,87.625
2015,주택-전세,3.인천광역시,중구,91.869
2016,주택-전세,3.인천광역시,중구,93.921
2017,주택-전세,3.인천광역시,중구,94.601
2018,주택-전세,3.인천광역시,중구,91.488
2019,주택-전세,3.인천광역시,중구,89.538
2020,주택-전세,3.인천광역시,중구,94.673
2021,주택-전세,3.인천광역시,중구,100.935
2003,주택-전세,4.경기도,,51.745
2004,주택-전세,4.경기도,,47.754
2005,주택-전세,4.경기도,,51.29
2006,주택-전세,4.경기도,,57.012
2007,주택-전세,4.경기도,,60.04
2008,주택-전세,4.경기도,,61.242
2009,주택-전세,4.경기도,,62.984
2010,주택-전세,4.경기도,,67.046
2011,주택-전세,4.경기도,,75.725
2012,주택-전세,4.경기도,,75.889
2013,주택-전세,4.경기도,,80.369
2014,주택-전세,4.경기도,,84.918
2015,주택-전세,4.경기도,,91.166
2016,주택-전세,4.경기도,,93.04
2017,주택-전세,4.경기도,,93.91
2018,주택-전세,4.경기도,,91.223
2019,주택-전세,4.경기도,,90.266
2020,주택-전세,4.경기도,,96.311
2021,주택-전세,4.경기도,,104.798
2003,주택-전세,4.경기도,고양시,49.93
2004,주택-전세,4.경기도,고양시,46.791
2005,주택-전세,4.경기도,고양시,49.474
2006,주택-전세,4.경기도,고양시,55.181
2007,주택-전세,4.경기도,고양시,56.806
2008,주택-전세,4.경기도,고양시,59.497
2009,주택-전세,4.경기도,고양시,61.781
2010,주택-전세,4.경기도,고양시,61.603
2011,주택-전세,4.경기도,고양시,69.427
2012,주택-전세,4.경기도,고양시,69.409
2013,주택-전세,4.경기도,고양시,72.955
2014,주택-전세,4.경기도,고양시,78.864
2015,주택-전세,4.경기도,고양시,88.592
2016,주택-전세,4.경기도,고양시,92.017
2017,주택-전세,4.경기도,고양시,92.43
2018,주택-전세,4.경기도,고양시,89.688
2019,주택-전세,4.경기도,고양시,87.369
2020,주택-전세,4.경기도,고양시,94.81
2021,주택-전세,4.경기도,고양시,105.528
2003,주택-전세,4.경기도,과천시,54.041
2004,주택-전세,4.경기도,과천시,55.107
2005,주택-전세,4.경기도,과천시,57.285
2006,주택-전세,4.경기도,과천시,63.175
2007,주택-전세,4.경기도,과천시,60.32
2008,주택-전세,4.경기도,과천시,52.551
2009,주택-전세,4.경기도,과천시,66.275
2010,주택-전세,4.경기도,과천시,68.604
2011,주택-전세,4.경기도,과천시,79.552
2012,주택-전세,4.경기도,과천시,77.457
2013,주택-전세,4.경기도,과천시,89.689
2014,주택-전세,4.경기도,과천시,91.411
2015,주택-전세,4.경기도,과천시,96.466
2016,주택-전세,4.경기도,과천시,97.849
2017,주택-전세,4.경기도,과천시,95.83
2018,주택-전세,4.경기도,과천시,97.208
2019,주택-전세,4.경기도,과천시,105.465
2020,주택-전세,4.경기도,과천시,101.829
2021,주택-전세,4.경기도,과천시,102.915
2003,주택-전세,4.경기도,광명시,51.677
2004,주택-전세,4.경기도,광명시,49.562
2005,주택-전세,4.경기도,광명시,49.224
2006,주택-전세,4.경기도,광명시,54.075
2007,주택-전세,4.경기도,광명시,56.251
2008,주택-전세,4.경기도,광명시,58.149
2009,주택-전세,4.경기도,광명시,56.95
2010,주택-전세,4.경기도,광명시,61.427
2011,주택-전세,4.경기도,광명시,68.98
2012,주택-전세,4.경기도,광명시,67.682
2013,주택-전세,4.경기도,광명시,72.926
2014,주택-전세,4.경기도,광명시,77.548
2015,주택-전세,4.경기도,광명시,83.046
2016,주택-전세,4.경기도,광명시,85.867
2017,주택-전세,4.경기도,광명시,89.433
2018,주택-전세,4.경기도,광명시,88.768
2019,주택-전세,4.경기도,광명시,89.121
2020,주택-전세,4.경기도,광명시,97.554
2021,주택-전세,4.경기도,광명시,104.626
2003,주택-전세,4.경기도,광주시,60.11
2004,주택-전세,4.경기도,광주시,53.957
2005,주택-전세,4.경기도,광주시,59.518
2006,주택-전세,4.경기도,광주시,67.094
2007,주택-전세,4.경기도,광주시,69.448
2008,주택-전세,4.경기도,광주시,69.945
2009,주택-전세,4.경기도,광주시,71.071
2010,주택-전세,4.경기도,광주시,73.578
2011,주택-전세,4.경기도,광주시,84.365
2012,주택-전세,4.경기도,광주시,85.197
2013,주택-전세,4.경기도,광주시,86.27
2014,주택-전세,4.경기도,광주시,88.988
2015,주택-전세,4.경기도,광주시,93.789
2016,주택-전세,4.경기도,광주시,94.909
2017,주택-전세,4.경기도,광주시,96.046
2018,주택-전세,4.경기도,광주시,94.816
2019,주택-전세,4.경기도,광주시,94.612
2020,주택-전세,4.경기도,광주시,97.079
2021,주택-전세,4.경기도,광주시,103.601
2003,주택-전세,4.경기도,구리시,47.703
2004,주택-전세,4.경기도,구리시,44.963
2005,주택-전세,4.경기도,구리시,45.248
2006,주택-전세,4.경기도,구리시,53.982
2007,주택-전세,4.경기도,구리시,56.88
2008,주택-전세,4.경기도,구리시,53.683
2009,주택-전세,4.경기도,구리시,59.363
2010,주택-전세,4.경기도,구리시,64.389
2011,주택-전세,4.경기도,구리시,75.114
2012,주택-전세,4.경기도,구리시,75.251
2013,주택-전세,4.경기도,구리시,79.161
2014,주택-전세,4.경기도,구리시,83.609
2015,주택-전세,4.경기도,구리시,91.592
2016,주택-전세,4.경기도,구리시,92.641
2017,주택-전세,4.경기도,구리시,92.894
2018,주택-전세,4.경기도,구리시,89.401
2019,주택-전세,4.경기도,구리시,87.941
2020,주택-전세,4.경기도,구리시,97.331
2021,주택-전세,4.경기도,구리시,103.027
2003,주택-전세,4.경기도,군포시,49.649
2004,주택-전세,4.경기도,군포시,47.749
2005,주택-전세,4.경기도,군포시,52.296
2006,주택-전세,4.경기도,군포시,62.511
2007,주택-전세,4.경기도,군포시,61.613
2008,주택-전세,4.경기도,군포시,61.379
2009,주택-전세,4.경기도,군포시,64.42
2010,주택-전세,4.경기도,군포시,67.193
2011,주택-전세,4.경기도,군포시,80.909
2012,주택-전세,4.경기도,군포시,75.6
2013,주택-전세,4.경기도,군포시,81.011
2014,주택-전세,4.경기도,군포시,84.994
2015,주택-전세,4.경기도,군포시,94.238
2016,주택-전세,4.경기도,군포시,96.786
2017,주택-전세,4.경기도,군포시,97.415
2018,주택-전세,4.경기도,군포시,95.542
2019,주택-전세,4.경기도,군포시,91.737
2020,주택-전세,4.경기도,군포시,97.102
2021,주택-전세,4.경기도,군포시,107.252
2003,주택-전세,4.경기도,김포시,57.096
2004,주택-전세,4.경기도,김포시,51.694
2005,주택-전세,4.경기도,김포시,55.004
2006,주택-전세,4.경기도,김포시,65.104
2007,주택-전세,4.경기도,김포시,65.958
2008,주택-전세,4.경기도,김포시,66.632
2009,주택-전세,4.경기도,김포시,68.709
2010,주택-전세,4.경기도,김포시,71.09
2011,주택-전세,4.경기도,김포시,73.206
2012,주택-전세,4.경기도,김포시,73.294
2013,주택-전세,4.경기도,김포시,79.21
2014,주택-전세,4.경기도,김포시,85.212
2015,주택-전세,4.경기도,김포시,95.103
2016,주택-전세,4.경기도,김포시,97.18
2017,주택-전세,4.경기도,김포시,97.212
2018,주택-전세,4.경기도,김포시,94.811
2019,주택-전세,4.경기도,김포시,94.074
2020,주택-전세,4.경기도,김포시,97.751
2021,주택-전세,4.경기도,김포시,104.041
2003,주택-전세,4.경기도,남양주시,47.054
2004,주택-전세,4.경기도,남양주시,42.887
2005,주택-전세,4.경기도,남양주시,41.18
2006,주택-전세,4.경기도,남양주시,48.266
2007,주택-전세,4.경기도,남양주시,51.582
2008,주택-전세,4.경기도,남양주시,57.153
2009,주택-전세,4.경기도,남양주시,59.782
2010,주택-전세,4.경기도,남양주시,63.652
2011,주택-전세,4.경기도,남양주시,73.441
2012,주택-전세,4.경기도,남양주시,71.841
2013,주택-전세,4.경기도,남양주시,76.13
2014,주택-전세,4.경기도,남양주시,79.57
2015,주택-전세,4.경기도,남양주시,86.264
2016,주택-전세,4.경기도,남양주시,87.855
2017,주택-전세,4.경기도,남양주시,88.478
2018,주택-전세,4.경기도,남양주시,86.79
2019,주택-전세,4.경기도,남양주시,86.162
2020,주택-전세,4.경기도,남양주시,93.165
2021,주택-전세,4.경기도,남양주시,105.805
2003,주택-전세,4.경기도,동두천시,49.708
2004,주택-전세,4.경기도,동두천시,41.173
2005,주택-전세,4.경기도,동두천시,42.818
2006,주택-전세,4.경기도,동두천시,43.389
2007,주택-전세,4.경기도,동두천시,53.412
2008,주택-전세,4.경기도,동두천시,72.299
2009,주택-전세,4.경기도,동두천시,71.392
2010,주택-전세,4.경기도,동두천시,70.706
2011,주택-전세,4.경기도,동두천시,81.793
2012,주택-전세,4.경기도,동두천시,81.425
2013,주택-전세,4.경기도,동두천시,84.174
2014,주택-전세,4.경기도,동두천시,85.917
2015,주택-전세,4.경기도,동두천시,91.486
2016,주택-전세,4.경기도,동두천시,93.675
2017,주택-전세,4.경기도,동두천시,95.383
2018,주택-전세,4.경기도,동두천시,94.357
2019,주택-전세,4.경기도,동두천시,94.3
2020,주택-전세,4.경기도,동두천시,94.66
2021,주택-전세,4.경기도,동두천시,103.498
2003,주택-전세,4.경기도,부천시,51.712
2004,주택-전세,4.경기도,부천시,47.744
2005,주택-전세,4.경기도,부천시,48.765
2006,주택-전세,4.경기도,부천시,52.653
2007,주택-전세,4.경기도,부천시,56.104
2008,주택-전세,4.경기도,부천시,60.54
2009,주택-전세,4.경기도,부천시,62.856
2010,주택-전세,4.경기도,부천시,67.204
2011,주택-전세,4.경기도,부천시,71.454
2012,주택-전세,4.경기도,부천시,72.662
2013,주택-전세,4.경기도,부천시,78.515
2014,주택-전세,4.경기도,부천시,82.373
2015,주택-전세,4.경기도,부천시,88.896
2016,주택-전세,4.경기도,부천시,91.512
2017,주택-전세,4.경기도,부천시,93.219
2018,주택-전세,4.경기도,부천시,92.818
2019,주택-전세,4.경기도,부천시,92.973
2020,주택-전세,4.경기도,부천시,96.807
2021,주택-전세,4.경기도,부천시,104.129
2003,주택-전세,4.경기도,성남시,55.445
2004,주택-전세,4.경기도,성남시,50.581
2005,주택-전세,4.경기도,성남시,58.302
2006,주택-전세,4.경기도,성남시,60.916
2007,주택-전세,4.경기도,성남시,63.492
2008,주택-전세,4.경기도,성남시,62.168
2009,주택-전세,4.경기도,성남시,62.295
2010,주택-전세,4.경기도,성남시,68.851
2011,주택-전세,4.경기도,성남시,76.874
2012,주택-전세,4.경기도,성남시,76.388
2013,주택-전세,4.경기도,성남시,81.606
2014,주택-전세,4.경기도,성남시,86.702
2015,주택-전세,4.경기도,성남시,90.892
2016,주택-전세,4.경기도,성남시,92.003
2017,주택-전세,4.경기도,성남시,94.722
2018,주택-전세,4.경기도,성남시,93.174
2019,주택-전세,4.경기도,성남시,93.227
2020,주택-전세,4.경기도,성남시,98.179
2021,주택-전세,4.경기도,성남시,101.309
2003,주택-전세,4.경기도,수원시,49.547
2004,주택-전세,4.경기도,수원시,44.227
2005,주택-전세,4.경기도,수원시,49.677
2006,주택-전세,4.경기도,수원시,57.354
2007,주택-전세,4.경기도,수원시,58.687
2008,주택-전세,4.경기도,수원시,56.308
2009,주택-전세,4.경기도,수원시,59.346
2010,주택-전세,4.경기도,수원시,64.132
2011,주택-전세,4.경기도,수원시,72.689
2012,주택-전세,4.경기도,수원시,71.407
2013,주택-전세,4.경기도,수원시,76.138
2014,주택-전세,4.경기도,수원시,82.431
2015,주택-전세,4.경기도,수원시,87.631
2016,주택-전세,4.경기도,수원시,89.432
2017,주택-전세,4.경기도,수원시,90.289
2018,주택-전세,4.경기도,수원시,88.505
2019,주택-전세,4.경기도,수원시,87.403
2020,주택-전세,4.경기도,수원시,96.907
2021,주택-전세,4.경기도,수원시,104.063
2003,주택-전세,4.경기도,시흥시,45.193
2004,주택-전세,4.경기도,시흥시,41.431
2005,주택-전세,4.경기도,시흥시,44.034
2006,주택-전세,4.경기도,시흥시,49.441
2007,주택-전세,4.경기도,시흥시,56.184
2008,주택-전세,4.경기도,시흥시,58.456
2009,주택-전세,4.경기도,시흥시,59.824
2010,주택-전세,4.경기도,시흥시,65.686
2011,주택-전세,4.경기도,시흥시,72.006
2012,주택-전세,4.경기도,시흥시,74.431
2013,주택-전세,4.경기도,시흥시,79.176
2014,주택-전세,4.경기도,시흥시,83.237
2015,주택-전세,4.경기도,시흥시,91.529
2016,주택-전세,4.경기도,시흥시,93.351
2017,주택-전세,4.경기도,시흥시,93.976
2018,주택-전세,4.경기도,시흥시,89.522
2019,주택-전세,4.경기도,시흥시,87.559
2020,주택-전세,4.경기도,시흥시,90.733
2021,주택-전세,4.경기도,시흥시,111.51
2003,주택-전세,4.경기도,안산시,45.736
2004,주택-전세,4.경기도,안산시,45.306
2005,주택-전세,4.경기도,안산시,46.356
2006,주택-전세,4.경기도,안산시,53.803
2007,주택-전세,4.경기도,안산시,64.533
2008,주택-전세,4.경기도,안산시,64.746
2009,주택-전세,4.경기도,안산시,64.254
2010,주택-전세,4.경기도,안산시,70.068
2011,주택-전세,4.경기도,안산시,80.23
2012,주택-전세,4.경기도,안산시,81.421
2013,주택-전세,4.경기도,안산시,85.822
2014,주택-전세,4.경기도,안산시,89.533
2015,주택-전세,4.경기도,안산시,97.561
2016,주택-전세,4.경기도,안산시,98.656
2017,주택-전세,4.경기도,안산시,99.263
2018,주택-전세,4.경기도,안산시,91.95
2019,주택-전세,4.경기도,안산시,92.855
2020,주택-전세,4.경기도,안산시,95.736
2021,주택-전세,4.경기도,안산시,107.813
2003,주택-전세,4.경기도,안성시,65.368
2004,주택-전세,4.경기도,안성시,66.596
2005,주택-전세,4.경기도,안성시,67.655
2006,주택-전세,4.경기도,안성시,71.503
2007,주택-전세,4.경기도,안성시,71.127
2008,주택-전세,4.경기도,안성시,73.277
2009,주택-전세,4.경기도,안성시,74.663
2010,주택-전세,4.경기도,안성시,75.802
2011,주택-전세,4.경기도,안성시,81.799
2012,주택-전세,4.경기도,안성시,84.805
2013,주택-전세,4.경기도,안성시,91.81
2014,주택-전세,4.경기도,안성시,98.3
2015,주택-전세,4.경기도,안성시,103.465
2016,주택-전세,4.경기도,안성시,104.375
2017,주택-전세,4.경기도,안성시,105.22
2018,주택-전세,4.경기도,안성시,96.272
2019,주택-전세,4.경기도,안성시,94.156
2020,주택-전세,4.경기도,안성시,96.54
2021,주택-전세,4.경기도,안성시,107.582
2003,주택-전세,4.경기도,안양시,48.053
2004,주택-전세,4.경기도,안양시,45.96
2005,주택-전세,4.경기도,안양시,50.787
2006,주택-전세,4.경기도,안양시,58.552
2007,주택-전세,4.경기도,안양시,60.706
2008,주택-전세,4.경기도,안양시,60.131
2009,주택-전세,4.경기도,안양시,60.314
2010,주택-전세,4.경기도,안양시,64.649
2011,주택-전세,4.경기도,안양시,74.064
2012,주택-전세,4.경기도,안양시,72.882
2013,주택-전세,4.경기도,안양시,76.901
2014,주택-전세,4.경기도,안양시,82.271
2015,주택-전세,4.경기도,안양시,90.213
2016,주택-전세,4.경기도,안양시,92.172
2017,주택-전세,4.경기도,안양시,93.122
2018,주택-전세,4.경기도,안양시,92.112
2019,주택-전세,4.경기도,안양시,91.379
2020,주택-전세,4.경기도,안양시,97.76
2021,주택-전세,4.경기도,안양시,103.76
2003,주택-전세,4.경기도,양주시,45.604
2004,주택-전세,4.경기도,양주시,44.098
2005,주택-전세,4.경기도,양주시,42.243
2006,주택-전세,4.경기도,양주시,45.208
2007,주택-전세,4.경기도,양주시,49.413
2008,주택-전세,4.경기도,양주시,61.713
2009,주택-전세,4.경기도,양주시,62.185
2010,주택-전세,4.경기도,양주시,62.03
2011,주택-전세,4.경기도,양주시,72.944
2012,주택-전세,4.경기도,양주시,78.979
2013,주택-전세,4.경기도,양주시,81.516
2014,주택-전세,4.경기도,양주시,84.197
2015,주택-전세,4.경기도,양주시,90.568
2016,주택-전세,4.경기도,양주시,93.808
2017,주택-전세,4.경기도,양주시,95.194
2018,주택-전세,4.경기도,양주시,93.467
2019,주택-전세,4.경기도,양주시,92.097
2020,주택-전세,4.경기도,양주시,94.622
2021,주택-전세,4.경기도,양주시,107.186
2012,주택-전세,4.경기도,여주시,95.426
2013,주택-전세,4.경기도,여주시,96.571
2014,주택-전세,4.경기도,여주시,98.4
2015,주택-전세,4.경기도,여주시,100.606
2016,주택-전세,4.경기도,여주시,101.654
2017,주택-전세,4.경기도,여주시,102.607
2018,주택-전세,4.경기도,여주시,102.317
2019,주택-전세,4.경기도,여주시,99.934
2020,주택-전세,4.경기도,여주시,99.256
2021,주택-전세,4.경기도,여주시,101.924
2003,주택-전세,4.경기도,오산시,50.039
2004,주택-전세,4.경기도,오산시,46.633
2005,주택-전세,4.경기도,오산시,49.888
2006,주택-전세,4.경기도,오산시,53.935
2007,주택-전세,4.경기도,오산시,51.22
2008,주택-전세,4.경기도,오산시,54.568
2009,주택-전세,4.경기도,오산시,57.315
2010,주택-전세,4.경기도,오산시,62.71
2011,주택-전세,4.경기도,오산시,76.012
2012,주택-전세,4.경기도,오산시,77.529
2013,주택-전세,4.경기도,오산시,82.109
2014,주택-전세,4.경기도,오산시,90.041
2015,주택-전세,4.경기도,오산시,95.486
2016,주택-전세,4.경기도,오산시,96.539
2017,주택-전세,4.경기도,오산시,96.095
2018,주택-전세,4.경기도,오산시,89.261
2019,주택-전세,4.경기도,오산시,88.584
2020,주택-전세,4.경기도,오산시,95.321
2021,주택-전세,4.경기도,오산시,105.961
2003,주택-전세,4.경기도,용인시,46.858
2004,주택-전세,4.경기도,용인시,40.562
2005,주택-전세,4.경기도,용인시,52.758
2006,주택-전세,4.경기도,용인시,55.662
2007,주택-전세,4.경기도,용인시,57.87
2008,주택-전세,4.경기도,용인시,56.751
2009,주택-전세,4.경기도,용인시,59.046
2010,주택-전세,4.경기도,용인시,65.184
2011,주택-전세,4.경기도,용인시,76.687
2012,주택-전세,4.경기도,용인시,76.506
2013,주택-전세,4.경기도,용인시,79.644
2014,주택-전세,4.경기도,용인시,84.415
2015,주택-전세,4.경기도,용인시,89.061
2016,주택-전세,4.경기도,용인시,90.212
2017,주택-전세,4.경기도,용인시,90.264
2018,주택-전세,4.경기도,용인시,86.634
2019,주택-전세,4.경기도,용인시,84.844
2020,주택-전세,4.경기도,용인시,96.664
2021,주택-전세,4.경기도,용인시,103.987
2003,주택-전세,4.경기도,의왕시,45.184
2004,주택-전세,4.경기도,의왕시,43.587
2005,주택-전세,4.경기도,의왕시,48.317
2006,주택-전세,4.경기도,의왕시,54.962
2007,주택-전세,4.경기도,의왕시,56.391
2008,주택-전세,4.경기도,의왕시,53.528
2009,주택-전세,4.경기도,의왕시,54.857
2010,주택-전세,4.경기도,의왕시,59.624
2011,주택-전세,4.경기도,의왕시,70.436
2012,주택-전세,4.경기도,의왕시,69.187
2013,주택-전세,4.경기도,의왕시,79.443
2014,주택-전세,4.경기도,의왕시,84.155
2015,주택-전세,4.경기도,의왕시,90.088
2016,주택-전세,4.경기도,의왕시,92.196
2017,주택-전세,4.경기도,의왕시,93.823
2018,주택-전세,4.경기도,의왕시,93.418
2019,주택-전세,4.경기도,의왕시,88.131
2020,주택-전세,4.경기도,의왕시,94.827
2021,주택-전세,4.경기도,의왕시,104.625
2003,주택-전세,4.경기도,의정부시,51.1
2004,주택-전세,4.경기도,의정부시,47.112
2005,주택-전세,4.경기도,의정부시,46.228
2006,주택-전세,4.경기도,의정부시,50.666
2007,주택-전세,4.경기도,의정부시,57.412
2008,주택-전세,4.경기도,의정부시,61.975
2009,주택-전세,4.경기도,의정부시,62.131
2010,주택-전세,4.경기도,의정부시,64.803
2011,주택-전세,4.경기도,의정부시,72.158
2012,주택-전세,4.경기도,의정부시,75.634
2013,주택-전세,4.경기도,의정부시,79.404
2014,주택-전세,4.경기도,의정부시,81.15
2015,주택-전세,4.경기도,의정부시,86.913
2016,주택-전세,4.경기도,의정부시,89.711
2017,주택-전세,4.경기도,의정부시,90.764
2018,주택-전세,4.경기도,의정부시,90.525
2019,주택-전세,4.경기도,의정부시,90.188
2020,주택-전세,4.경기도,의정부시,94.701
2021,주택-전세,4.경기도,의정부시,104.315
2003,주택-전세,4.경기도,이천시,64.516
2004,주택-전세,4.경기도,이천시,63.07
2005,주택-전세,4.경기도,이천시,64.132
2006,주택-전세,4.경기도,이천시,65.975
2007,주택-전세,4.경기도,이천시,72.12
2008,주택-전세,4.경기도,이천시,75.832
2009,주택-전세,4.경기도,이천시,75.262
2010,주택-전세,4.경기도,이천시,78.13
2011,주택-전세,4.경기도,이천시,85.006
2012,주택-전세,4.경기도,이천시,85.198
2013,주택-전세,4.경기도,이천시,89.204
2014,주택-전세,4.경기도,이천시,91.132
2015,주택-전세,4.경기도,이천시,97.35
2016,주택-전세,4.경기도,이천시,99.288
2017,주택-전세,4.경기도,이천시,99.818
2018,주택-전세,4.경기도,이천시,99.648
2019,주택-전세,4.경기도,이천시,97.528
2020,주택-전세,4.경기도,이천시,98.264
2021,주택-전세,4.경기도,이천시,106.527
2003,주택-전세,4.경기도,파주시,59.41
2004,주택-전세,4.경기도,파주시,53.476
2005,주택-전세,4.경기도,파주시,57.531
2006,주택-전세,4.경기도,파주시,61.456
2007,주택-전세,4.경기도,파주시,63.712
2008,주택-전세,4.경기도,파주시,70.454
2009,주택-전세,4.경기도,파주시,72.93
2010,주택-전세,4.경기도,파주시,73.079
2011,주택-전세,4.경기도,파주시,80.248
2012,주택-전세,4.경기도,파주시,78.701
2013,주택-전세,4.경기도,파주시,84.092
2014,주택-전세,4.경기도,파주시,89.663
2015,주택-전세,4.경기도,파주시,98.867
2016,주택-전세,4.경기도,파주시,101.4
